danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms
0.745,0.858,-2.221,0.237,0.28,0.0,0.188,0.547,89.983,785t3poQsvdkSeH5xGA9R4,249533
0.857,0.706,-3.082,0.159,0.00539,0.00259,0.117,0.322,95.722,3WgTbafC5uRpdQdFndQYxE,353760
0.673,0.683,-5.693,0.115,0.522,0.0,0.235,0.713,171.86,34ceTg8ChN5HjrqiIYCn9Q,232000
0.809,0.537,-5.807,0.0365,0.518,0.0,0.0981,0.835,109.984,2VarpyoSpCPNKI56WSAEMN,266840
0.714,0.784,-4.698,0.0392,0.033,0.0,0.0766,0.85,94.732,4vUaUpQXDqWnT1ZmP5yy4B,256345
0.688,0.741,-8.532,0.259,0.194,0.0,0.194,0.462,107.889,7rX3JSSYMS0n88YsCpeKzY,177806
0.691,0.714,-8.691,0.0526,0.147,0.0221,0.392,0.637,86.049,5GEjd4T8hA9EgbXn1ufczS,147556
0.755,0.71,-4.768,0.0334,0.129,0.0216,0.0762,0.668,99.979,6weHyssonDrW2QMXMUTodW,206148
0.744,0.398,-9.995,0.033,0.148,0.00381,0.115,0.744,121.868,7b9gxdisa05cQElCSG9jLy,146625
0.839,0.634,-6.452,0.317,0.0828,9.21e-05,0.0808,0.883,137.73,3nVveBWPxK3A65Wj6caJ1W,222027
0.775,0.357,-11.522,0.0446,0.044,0.613,0.109,0.855,95.129,5Z43HlxRIrmWZaNcjtdA23,223398
0.779,0.533,-14.152,0.0535,0.272,0.159,0.13,0.944,142.495,4PKri4OX2AB2RXj95Y9ZgB,211467
0.791,0.481,-9.39,0.124,0.0649,1.47e-06,0.0247,0.926,146.032,2PyDqCtFcXsucZqTF4rE3i,269547
0.698,0.718,-5.359,0.205,0.0919,0.0,0.155,0.737,93.955,5PBc6CycDSczykDEhsWCyZ,253107
0.751,0.599,-6.543,0.308,0.155,0.0,0.0557,0.611,169.786,7rVG0LclxELJMdV5Seuq2U,242831
0.756,0.61,-13.002,0.0709,0.0806,7.89e-05,0.114,0.863,173.818,07itbZUgkAmBi4CEH5NniJ,189093
0.795,0.415,-10.466,0.153,0.127,8.76e-06,0.0669,0.821,76.28,0dO79bdqpF4yl3Hpms8Eu7,265880
0.741,0.764,-5.292,0.0414,0.0222,2.4e-06,0.0948,0.239,79.512,7gQloqODGAogRuqwjfdXcV,270695
0.794,0.57,-7.753,0.0645,0.0197,0.014,0.104,0.575,143.977,7HXcSZsNnjm5HV49Rlk7n4,267360
0.819,0.389,-9.87,0.0709,0.0453,0.00176,0.0841,0.889,81.956,17wJKCbonH7f5SFbXFYHs0,234227
0.789,0.667,-7.852,0.283,0.179,0.0,0.0603,0.934,79.996,1MIoqrkFISWV3q3JvifC4S,191320
0.703,0.336,-15.422,0.334,0.0937,0.0258,0.0447,0.712,73.911,5MKYnizdhDDik45mEncVXu,310707
0.81,0.402,-13.881,0.283,0.0485,0.0,0.0513,0.894,78.651,4g8NBTmntmIr12tt4zJl7j,190640
0.7,0.648,-7.38,0.07,0.0107,0.0199,0.348,0.926,81.963,6cstDHJJR6oDyFZRP1qj01,164931
0.865,0.516,-7.103,0.0412,0.0297,0.0615,0.0841,0.533,98.489,0aiCSPx8E128ivaa6akY6l,200852
0.792,0.543,-6.876,0.493,0.282,0.0,0.342,0.758,170.744,1pMXHziaPgtrhqpO3FpJCA,205551
0.771,0.739,-4.295,0.165,0.106,0.0,0.42,0.764,86.643,42bLe7flqIC4qXDZyTkknc,200424
0.867,0.85,-4.232,0.201,0.11,0.0,0.334,0.92,123.045,25oRCzeHa81XEklvsOPfrf,184280
0.817,0.624,-5.391,0.219,0.198,0.0,0.11,0.742,82.017,6bOpQvjimbuOgAj4hEBgmJ,218040
0.917,0.745,-4.424,0.186,0.258,2.39e-05,0.382,0.935,142.001,5NYWAlsnlOKNUlmKoDMENy,339267
0.865,0.562,-6.811,0.251,0.0318,0.0,0.246,0.81,85.02,2WQKHNETUytUGsD32TTNeO,222467
0.73,0.561,-12.851,0.203,0.0361,0.0473,0.0493,0.691,80.892,6r9KZ2g5dXZXXLF6vOHnet,231733
0.743,0.576,-6.244,0.163,0.0136,0.0,0.0613,0.628,77.958,7nT9lGk3bf5rvnVbzPIE3N,213692
0.749,0.849,-5.761,0.0544,0.0299,0.000168,0.115,0.959,145.169,5uPYEStMW3KsXnnLV7iCTw,244253
0.935,0.479,-10.981,0.306,0.107,5.25e-05,0.118,0.773,123.644,5LyfiK6iXEIBNEtcaGKohl,211000
0.901,0.396,-15.087,0.388,0.19,0.000135,0.0913,0.96,139.547,27eLa7tPdURgIJDThmCkYr,236413
0.929,0.463,-8.651,0.308,0.142,5.26e-06,0.0634,0.757,124.084,7BfW1eoDh27W69nxsmRicb,255840
0.78,0.427,-8.371,0.126,0.128,1.75e-05,0.0697,0.526,71.665,5iynCtpEY7mx4ou54tHBPH,228760
0.848,0.468,-11.053,0.114,0.0894,0.00035,0.0554,0.68,130.067,0zWtWR2qIge8bZurBLnERP,224500
0.761,0.676,-8.243,0.0402,0.207,0.0593,0.146,0.603,93.998,0kmnIihXc3GkKyVFVIw00f,282800
0.728,0.839,-4.709,0.0464,0.048,0.0,0.0993,0.966,172.075,7hvEADvEWBeYwsZMi0P9pt,226047
0.804,0.458,-5.814,0.0911,0.291,0.0,0.194,0.962,124.847,7qrzTj0UA2OykoGWOTkAcq,233133
0.683,0.724,-4.436,0.0988,0.0909,0.0,0.339,0.741,80.932,43CAMHDrAVA3nJP2zgKJDI,208467
0.779,0.418,-9.207,0.188,0.00333,0.000138,0.252,0.425,127.942,5Uv1YNz6uBepPLDdoFANKQ,271000
0.904,0.431,-10.14,0.116,0.191,0.00179,0.0928,0.751,127.57,2qmHhaOmlcKDeGfipGhF1j,175627
0.957,0.226,-14.606,0.0594,0.119,0.0358,0.0796,0.768,102.072,1YnVYHXoak0syv4xBRHQRb,231733
0.876,0.282,-12.618,0.319,0.0503,4.76e-05,0.0741,0.801,130.958,64xslN8DB3jG1tK2l3H1mA,207733
0.633,0.598,-7.115,0.513,0.205,0.0,0.0765,0.728,172.563,4PivdBJcQCFwT670aWSl4G,195258
0.796,0.675,-6.382,0.0916,0.0686,0.0,0.0286,0.935,148.104,7KhQx2EJaZIPGsbMAjf4jg,213149
0.939,0.65,-8.282,0.0615,0.00557,0.0,0.0429,0.968,134.727,5JqCmd41S3PZ2AS6GuHqcR,207773
0.87,0.299,-13.409,0.248,0.122,0.0514,0.0926,0.933,75.895,4llIZen1Cn4mi3DJm2Lqlz,317360
0.889,0.735,-5.854,0.149,0.101,0.0,0.0672,0.915,128.791,6oaKnLMx2pALOk9702y8Jj,213698
0.888,0.483,-7.443,0.07,0.415,5.61e-06,0.377,0.961,114.89,2M8O8S0AXcrbTlGrInA7Pm,250120
0.918,0.393,-16.088,0.15,0.0314,0.000153,0.0269,0.803,131.84,2Jko3yQgktaKnFcmyLv3g7,267827
0.851,0.514,-13.312,0.0362,0.292,1.98e-05,0.0683,0.965,109.357,42haGkGqdkjRMW4j0TC5Km,320227
0.781,0.49,-8.152,0.312,0.565,6.34e-06,0.0953,0.516,80.015,74vgqbfWaDGkggH2lYaCO7,233893
0.721,0.39,-11.566,0.0599,0.116,0.0644,0.109,0.369,75.0,1zK2qCacTuRYDbgrUI2WkD,215653
0.819,0.306,-13.09,0.279,0.568,0.0,0.0841,0.712,82.922,1B5okJ08uH8pv0mjdA2HI1,139234
0.521,0.855,-5.992,0.0796,0.233,0.0,0.122,0.629,75.809,0rJaZBBkFMDaHQ4AXhdpMs,215227
0.739,0.658,-5.462,0.0762,0.0748,2.14e-06,0.101,0.707,77.999,5SQaQWvBDEAeug4EPyYEGE,252125
0.694,0.732,-5.362,0.135,0.0678,0.0,0.0583,0.519,179.966,4yrNzSh3l1lh7YV50rNymS,240053
0.719,0.692,-7.339,0.0773,0.186,6.33e-05,0.112,0.506,152.021,20qC7yP23LnGwDvPsD1Cwg,215080
0.865,0.515,-9.193,0.0412,0.258,0.000202,0.107,0.96,94.998,7gHCKugDNodwS4CySFEM9D,232733
0.779,0.544,-9.724,0.0635,0.000469,2.18e-05,0.0586,0.597,129.24,2WFsQ5QI71Miqj5bZiJw9c,297653
0.683,0.846,-3.874,0.12,0.000626,0.0,0.713,0.696,82.861,4AWwzKtUcQPX30j6MGeNMG,180678
0.71,0.728,-4.736,0.0873,0.153,0.0,0.145,0.859,133.999,4MbHdE6u1WVqqzwbHLkKUL,208893
0.864,0.596,-5.603,0.251,0.0273,0.0,0.181,0.72,122.139,5wgy309XNqFkqj8MMDquvj,225333
0.843,0.592,-7.577,0.0689,0.0875,0.00865,0.044,0.601,140.075,3Fwj3Q0VyAwhiwyti3BZkO,169714
0.684,0.499,-9.139,0.0584,0.222,4.13e-05,0.102,0.432,140.015,5AhPLXIHx93yr0N3uurqm8,216596
0.757,0.489,-9.672,0.0628,0.0315,6.26e-05,0.103,0.805,136.435,4SWkHr15YgPdLG25gJpJiX,244960
0.728,0.696,-6.084,0.0632,0.0471,1.81e-05,0.0233,0.674,78.002,5GrXshz0UGM1qP74PKHKOC,261080
0.757,0.739,-6.064,0.121,0.172,0.0,0.331,0.696,77.521,3LSFgarm6aR0n0QP3oktn4,203600
0.711,0.62,-6.869,0.0419,0.00827,1.71e-06,0.343,0.77,75.995,4JbbcLQji0IlD64OuPzSdM,228507
0.911,0.429,-15.206,0.117,0.0238,1.86e-06,0.0608,0.808,118.026,6IvCfEDx144Whfy0RWUdO3,323040
0.736,0.735,-8.471,0.0458,0.00856,2.77e-05,0.0627,0.961,139.072,60ZAREwasjlQgHL4Lf9wzm,242293
0.814,0.438,-12.148,0.0386,0.0062,0.000166,0.113,0.596,126.711,3yyAtpwQeTSx2msWcQHdOJ,175973
0.706,0.591,-8.513,0.0321,0.0117,0.000514,0.136,0.845,142.233,5iRPNyWioH9Km8gi58As4V,202433
0.7,0.476,-9.771,0.0703,4.48e-05,0.00158,0.0946,0.652,143.413,0rY1FvyyqOYSdxnKfBGjj3,215667
0.837,0.666,-7.187,0.132,0.218,5.33e-06,0.134,0.78,96.083,5M77yXWuKPqaUzdxn4cVnV,253960
0.69,0.653,-9.771,0.0777,0.0196,0.0,0.484,0.647,81.363,1jNXSAtv4lOjQ1CUQDjZZM,217267
0.874,0.591,-5.213,0.143,0.013,0.0,0.138,0.76,76.004,29QAPQkjqokFyQZ18VKAdy,177000
0.82,0.666,-7.628,0.153,0.134,0.0,0.163,0.57,127.946,1auY2ddF7BbkhuypYjOw1p,273750
0.794,0.8,-7.229,0.136,0.0064,8.82e-05,0.0717,0.802,143.982,3Wgb5K4DUj166nP062tgs3,288333
0.653,0.67,-4.304,0.0957,0.117,0.0,0.0815,0.736,124.663,4IZIgzPKXHhiFZD8wsutJl,283780
0.704,0.38,-12.16,0.423,0.067,2.96e-06,0.0765,0.711,76.298,6EmP97fPXI3aiHnrsHuj08,170627
0.855,0.473,-9.846,0.146,0.0719,2.71e-05,0.0795,0.682,139.175,1ATZfYmZOcm24vl5oQtPdC,218400
0.699,0.568,-11.261,0.105,0.379,0.00913,0.336,0.702,96.565,2AFJm70C2psT6i9IM5WF2U,252933
0.824,0.366,-10.96,0.145,0.039,0.106,0.0403,0.895,73.949,4DQttwipnILl88cru3BRZx,249533
0.76,0.462,-11.003,0.103,0.621,0.32,0.0758,0.905,146.655,3sqZDdEO5viqNqMCNem5m5,332400
0.787,0.591,-4.075,0.0875,0.173,0.0,0.0236,0.707,81.025,41r3Hd6pRHg4YKA6cACcDQ,253400
0.835,0.552,-8.616,0.0814,0.237,0.000249,0.0534,0.904,155.714,209SbubR5uKaVzj5SeN42w,240333
0.648,0.75,-4.869,0.29,0.0858,0.0,0.36,0.775,73.907,3NAw0zn9VETypbwkJMt747,227800
0.849,0.708,-5.933,0.0716,0.103,1.53e-06,0.0918,0.872,91.944,4HZmkHALOnah1DeWqTGYGy,233147
0.74,0.675,-7.424,0.045,0.0198,0.0,0.126,0.899,144.122,0QhDLwOzWovUjfwdyheip9,235386
0.777,0.487,-6.869,0.0628,0.229,0.000846,0.0959,0.595,79.696,5UDsHnUvshUv5EuPhDTRqb,203373
0.724,0.573,-7.824,0.0619,0.197,2.3e-06,0.146,0.424,141.035,2rjF6YjInEAZ0Yls5ir107,321298
0.827,0.601,-8.828,0.0633,0.0346,2.67e-05,0.0565,0.83,97.548,2rahWhhubhQMhG6coo7Vu9,195733
0.679,0.575,-8.037,0.0715,0.634,0.0,0.165,0.79,102.588,2XIr0KTybGQsC1SFfeaZhI,219907
0.932,0.611,-8.278,0.0853,0.0901,0.00156,0.0467,0.77,125.238,5ApfJDLibIoWL0mRZ5uOKu,231267
0.645,0.821,-4.03,0.153,0.016,1.21e-05,0.156,0.661,171.974,37xmYCdS1pNz8TRFoaKvrR,208960
0.899,0.574,-9.946,0.0788,0.00118,0.000345,0.0567,0.913,138.956,4Mxv1tOYFoqkL73qKZ5gyP,215200
0.734,0.631,-6.887,0.098,0.258,2.4e-06,0.0752,0.962,141.478,6lmLUNd7mcyYqKcg6EIAOu,271023
0.866,0.514,-6.44,0.0695,0.0019,0.0,0.0665,0.802,78.59,3ApxpM5ghkdjWKhbrQaPLk,237693
0.652,0.831,-8.25,0.111,0.148,1.32e-05,0.0405,0.93,154.215,7xZveOMt2gkUZt9XZNb8C7,224867
0.867,0.619,-6.397,0.261,0.343,0.0,0.0777,0.759,92.02,76CtCUzlATz2sJt7Z4eQIU,260173
0.513,0.664,-11.17,0.0561,0.289,3.16e-06,0.987,0.755,86.142,1C1icty8iFOCvoJrSckMvH,316023
0.784,0.553,-8.644,0.0909,0.421,0.00496,0.0914,0.789,82.516,3vZOFm8dqHgYaLFGV0aLkI,217245
0.748,0.662,-8.866,0.0362,0.647,0.129,0.215,0.974,140.029,4VROXHlqqjzQdnV3QBNDKq,234840
0.781,0.499,-8.692,0.289,0.528,0.0,0.204,0.41,160.022,7FUsWiawLEPlvRGvAzOqRl,259813
0.754,0.648,-6.203,0.143,0.132,0.0,0.127,0.783,74.966,01brtjzSA4A2scnC8NWgt0,238920
0.759,0.475,-8.201,0.271,0.359,3.85e-06,0.105,0.644,140.153,2Ezmm08Oy4772SkEoC18Kt,193227
0.601,0.656,-5.239,0.204,0.255,0.0,0.0582,0.675,74.629,2kTUObhrMNsOs07qK8ucZE,196225
0.683,0.653,-7.586,0.113,0.0326,8.42e-06,0.0578,0.501,143.224,0mD19MC6H0OzHvEUADHypU,219160
0.901,0.478,-7.39,0.237,0.12,1.05e-05,0.165,0.828,121.244,3Ui4BMHapr00Iul1kB7lHC,231773
0.71,0.589,-11.933,0.167,0.068,4.38e-06,0.176,0.65,144.601,73lYI49LhfsscO33ohrGN0,279360
0.687,0.544,-8.642,0.162,0.477,0.0,0.0937,0.742,72.082,2H4M3lyO2rJFQw33idCk1X,273040
0.774,0.531,-7.176,0.0446,0.0595,0.0,0.0409,0.966,142.001,1CAEHafiiJKjp6t9hfYX7f,242333
0.731,0.52,-6.519,0.0682,0.0787,0.0584,0.172,0.485,165.987,3YANwShzRdwXRLeyDx6vH2,222271
0.792,0.56,-8.701,0.272,0.101,0.0,0.092,0.401,151.847,3YTxBh1KyheZVxgfNpxdDB,210286
0.781,0.718,-7.136,0.209,0.0746,0.0,0.226,0.734,146.035,3fYAczm2LxN95IuGUdlPqV,272834
0.857,0.537,-7.392,0.242,0.153,0.0,0.101,0.737,143.757,0t1uStHetivmybat71m0Lv,274467
0.764,0.742,-4.7,0.274,0.111,0.0,0.22,0.816,75.927,0xjikac764TUHKVno5v5qQ,189987
0.496,0.786,-6.05,0.318,0.014,0.0,0.639,0.731,153.448,5NNFP3f9nTKsEuVwKlWYZc,221507
0.748,0.829,-6.938,0.125,0.105,0.0,0.0852,0.857,131.055,3bSniPd8ktmxpLgIVjJ8rm,163109
0.709,0.841,-4.618,0.259,0.227,0.0,0.0908,0.718,145.874,7bvsp5UPZ1jggB67o2Ckqe,247867
0.825,0.433,-13.085,0.337,0.0585,0.0,0.0618,0.687,127.686,0GGPUysb8GpCG76dQH63te,200960
0.787,0.728,-7.705,0.218,0.0124,0.0,0.157,0.94,173.026,1SssFw74DdHVjRa6ADggdD,227067
0.784,0.468,-10.235,0.254,0.349,0.0,0.108,0.931,147.951,3mEYpLhgTBxzN4ifAXtehY,222000
0.904,0.33,-11.117,0.124,0.181,0.0254,0.0471,0.7,130.688,2wFw6mZzzABL9gktquq7I5,327133
0.813,0.395,-11.573,0.0721,0.0615,6.72e-06,0.0923,0.783,83.117,5FgdPuK51WBYhuMhV0XIBg,211960
0.846,0.564,-10.915,0.0981,0.0176,0.026,0.0713,0.708,131.25,7ERRjAcL8i6vdKkaRGDdQc,309880
0.775,0.652,-7.881,0.0583,0.149,0.18,0.0458,0.671,137.866,155vJ1VsYZ87Gldi1gNss8,255800
0.913,0.462,-8.361,0.059,0.233,8.33e-06,0.0888,0.979,110.191,2Zw5FtdFtvKWg4h44GOv3R,170293
0.744,0.634,-7.212,0.0467,0.0756,0.0,0.0516,0.919,150.021,30v4KEzbtWyoroxFruP3py,195500
0.781,0.831,-6.061,0.111,0.0596,0.0,0.187,0.661,139.98,5RPuPEZ0HiXPTnzwqfJMa8,234920
0.766,0.429,-11.912,0.125,0.121,0.0,0.0619,0.725,91.392,6xbtDXk8utIS8rOWD0X9XA,261840
0.872,0.688,-4.024,0.123,0.2,0.0,0.385,0.885,96.989,1KgsVjdsvVf68nEm8lzvFO,265083
0.786,0.784,-4.951,0.0608,0.452,0.0477,0.0791,0.812,91.053,2vDUqLZsaEEYmREcRo9gnn,320280
0.706,0.647,-4.227,0.0943,0.11,0.0,0.381,0.437,87.08,1pH3ibG3IDuktQ7wFozrnu,207324
0.718,0.595,-5.632,0.263,0.105,1.03e-05,0.0745,0.634,185.025,1Bsl6Jw7bJtQ4pc7OQREog,294787
0.845,0.623,-7.415,0.0578,0.15,0.0,0.101,0.844,124.992,7e7kLujXF3G5IcHoskemSI,213867
0.759,0.459,-13.365,0.43,0.132,8.34e-05,0.105,0.77,125.789,29Vblrw8uyOLwz2c72Icj0,191933
0.689,0.51,-10.674,0.0616,0.0556,0.0,0.195,0.816,132.213,673gfmEVtRoRtxKOqX0VGe,215454
0.93,0.516,-8.4,0.0878,0.108,0.000151,0.153,0.972,109.731,6g1RWPsTJdpWHkQM3Lr8wi,177708
0.778,0.377,-7.97,0.0839,0.527,0.0174,0.0865,0.84,77.368,42Kf5vRlcd07V2eMfW4nJe,229240
0.73,0.892,-5.298,0.17,0.0801,0.0,0.323,0.952,170.594,1VkNLfYxoS7Uc80xvt1xBK,208230
0.697,0.697,-6.336,0.218,0.105,0.0,0.107,0.441,93.349,1LI4wMg4FQ9b1fGIzD63WK,317333
0.678,0.646,-5.524,0.0497,0.112,0.0,0.21,0.714,85.017,3hNOWgP33S3iyoEEd9QmTg,252413
0.911,0.565,-6.209,0.0718,0.429,0.0,0.0802,0.751,96.012,0cSkIGgh1uICEIcmEb1niw,185312
0.665,0.702,-4.4,0.0505,0.0129,0.0,0.0445,0.862,76.113,75fKwod8Q5HXSQYZTuRGlY,287360
0.758,0.786,-4.897,0.108,0.156,0.0,0.0658,0.786,83.495,5Wwr2S7QZTR5PVJn6jhgdk,234587
0.681,0.713,-6.736,0.105,0.0624,0.0,0.0565,0.893,73.618,5Me6F9y6iArvYxyuP30m14,290627
0.789,0.642,-6.88,0.209,0.0608,0.0,0.208,0.752,90.081,1dItTSTarMaAmao9S1SKZe,206719
0.704,0.79,-5.756,0.0432,0.101,0.00657,0.0769,0.933,167.816,0z0JSkE5Nw3i3nin3BBSuG,257667
0.891,0.624,-9.479,0.0773,0.0878,7.58e-06,0.298,0.673,140.07,7iUPqbbWNwrV8wAwy5tO3o,205079
0.769,0.304,-8.988,0.149,0.0219,0.0,0.0503,0.683,155.439,2iYbAoOny6ua9s74TKSa0B,243280
0.794,0.539,-11.468,0.0757,0.418,0.272,0.143,0.869,90.112,7nnxlucFOovCdayN8JcrVZ,238587
0.832,0.545,-8.55,0.0577,0.0426,0.000119,0.0748,0.888,91.995,0aJNqdKdmaRnegDDzOUelc,241615
0.635,0.81,-7.419,0.12,0.128,0.00034,0.127,0.778,83.445,29qSz6giXs9rk3bKEjfK0a,243566
0.89,0.369,-12.273,0.0627,0.647,0.709,0.116,0.681,98.998,2w3lYyC9Dc60hUaqhHNBVQ,239587
0.731,0.683,-7.21,0.183,0.103,1.65e-05,0.101,0.669,174.067,4bLXcbMmmM4aAuhALEfyD7,242174
0.741,0.597,-5.685,0.0512,0.0868,7.75e-06,0.108,0.769,135.602,3WGyMFf8pmJD1b04HoPjUs,313876
0.863,0.762,-6.322,0.242,0.0126,0.0,0.116,0.851,129.996,5p2lJHgMFvAwXLMW07dFZ0,258125
0.822,0.616,-5.509,0.181,0.25,1.15e-05,0.107,0.665,83.692,2TF9pM5gfqgtrKHMYOKxPd,203093
0.788,0.588,-8.178,0.0441,0.274,3.03e-06,0.402,0.865,96.064,1K3LOinFiIOTmFNmX3XJ3Y,233027
0.818,0.57,-6.19,0.151,0.0864,0.0,0.0741,0.69,119.969,63foYg1Lz1djaWQizq7qjX,259880
0.807,0.624,-8.009,0.0812,0.1,1.72e-05,0.0531,0.799,78.179,4shJmtVH3PCCCMwDZb9DUr,217347
0.728,0.748,-4.518,0.227,0.0511,0.0,0.0556,0.701,89.804,4TVSfsnibpVekDd025NHdd,210024
0.852,0.819,-4.999,0.257,0.133,0.0,0.278,0.635,89.969,3OoMKGxwgO5VXai0A80yoV,207520
0.782,0.687,-6.69,0.109,0.0573,0.0,0.0718,0.802,97.014,0Xd3LUIjRESt5rSAGzvAvA,240293
0.864,0.528,-10.483,0.195,0.224,2.81e-06,0.101,0.729,79.983,7yp4Sl78T7FOBe01flAX1E,212857
0.759,0.668,-6.31,0.228,0.0809,0.0,0.586,0.32,95.113,0BW2kb7IHdH2QnWwvXqeqe,184218
0.521,0.845,-3.952,0.275,0.154,0.0,0.34,0.913,176.261,73eJm9M3iYa1KJD2Mh2Czh,200573
0.746,0.803,-5.817,0.0556,0.0269,0.0,0.332,0.731,72.384,77DMJWGzzpLk8Fzd2jpqTI,209813
0.591,0.755,-3.678,0.0978,0.499,0.0,0.124,0.792,155.013,1S1vzNMtFSjhcdnXMaVowb,196317
0.697,0.695,-8.388,0.0794,0.0306,0.462,0.0788,0.772,172.018,3Ov05KIwJljawDuWbd7oKn,253795
0.671,0.802,-3.734,0.174,0.0688,0.00673,0.243,0.651,171.486,0mF3doE5Qs0Svbx79bLmoJ,222240
0.827,0.531,-11.938,0.181,0.00895,0.0,0.0662,0.569,96.437,5uAwf7CLbTsILAJ2wA26CZ,256013
0.56,0.741,-6.816,0.159,0.14,0.0,0.327,0.704,167.992,79cugxQ60zoKkqTKESX6tp,234485
0.761,0.486,-8.947,0.254,0.688,0.0,0.17,0.84,172.093,2imbgxZ4BEUDFvUYCbPveL,225959
0.829,0.638,-7.409,0.0802,0.165,1.71e-06,0.0897,0.786,140.001,1pt3x7Dogc6fgcddTTKlPq,233210
0.688,0.664,-5.621,0.131,0.13,0.0,0.16,0.655,81.031,359uDQWA7BYzVEIpBJ7TFI,251089
0.717,0.717,-6.713,0.0417,0.623,0.000125,0.0473,0.835,78.004,6PrG17edAal2U6KV2l7iZ6,158540
0.79,0.567,-8.773,0.0459,0.484,0.0,0.103,0.805,90.991,54Dt888vzNrG90F51f1kSW,208720
0.637,0.823,-4.484,0.164,0.0398,0.0,0.852,0.806,148.456,3m7oq6mI87137pdj4MUS9i,207463
0.699,0.742,-7.288,0.169,0.033,0.0,0.0508,0.54,79.981,4ezz5XTWn8PPTuDagSM8pH,245987
0.838,0.558,-7.323,0.0808,0.182,1.03e-05,0.136,0.497,91.98,5SzHSykzyKzsnLlhsHOaem,284293
0.614,0.676,-7.992,0.0354,0.0528,0.358,0.12,0.569,78.055,0HfLZPJ19KWHFZUe4h8FSb,204333
0.766,0.427,-10.959,0.336,0.731,0.000572,0.184,0.823,74.063,2p6WDr28CJXYNglfrneMLL,206200
0.818,0.167,-16.095,0.132,0.00642,0.000877,0.119,0.534,92.839,4GVr9SuHvuk46OwcVwYBMz,201333
0.788,0.485,-11.328,0.0777,0.0938,0.000507,0.0833,0.744,138.395,2cYAd7BJIOj4Y0pU5Pyesc,283067
0.445,0.539,-7.532,0.0378,0.827,0.0,0.0804,0.729,88.02,6cWbF7IOVCcGalkbPclEqq,262507
0.5,0.833,-6.066,0.42,0.331,0.0,0.511,0.562,91.44,1L2dgF82cGbWnQ7zcZ44oV,304187
0.813,0.709,-5.24,0.0493,0.0592,1.25e-05,0.239,0.93,152.017,607k4fZHtv9fBHc8HAA8dy,319294
0.782,0.744,-6.164,0.0806,0.0552,1.42e-05,0.701,0.7,81.067,0qbouIdcN4lrj49jem7TEz,251204
0.834,0.496,-8.549,0.131,0.00768,0.0188,0.0853,0.801,154.078,6NGlPW5u7OeDaTpnYDM3Jt,217400
0.773,0.424,-6.754,0.0935,0.654,0.0466,0.103,0.89,88.777,5g99otFnQZ541aIfHBJWq9,157973
0.727,0.632,-7.348,0.0894,0.0261,0.0197,0.253,0.654,78.759,0D0YhiDahe7Rp5OpljZZCP,264933
0.766,0.821,-5.709,0.0615,0.00929,0.0,0.0832,0.907,145.057,61ZAorrS5K3EATlg5x8AAD,236000
0.651,0.539,-8.07,0.0593,0.18,0.0,0.0781,0.139,73.795,6NsMtGIXr8Ar7TDUavlrRH,187987
0.903,0.452,-8.491,0.0505,0.105,5.18e-05,0.27,0.969,102.742,49slT7gVW0zj1KIG8w6DoL,172920
0.792,0.639,-8.087,0.0431,0.204,0.0186,0.0964,0.315,124.209,2y8pG9CF0HC4cttJ50Pufk,345093
0.77,0.294,-16.6,0.639,0.338,2.05e-06,0.0697,0.897,150.179,2t2WNeJm7s2gyT1SJCNl3M,252733
0.862,0.486,-9.079,0.0868,0.0725,0.0,0.0763,0.719,90.028,3IT0xJscwSuaXzBSB7Tz34,201500
0.72,0.772,-3.78,0.0743,0.0574,0.0,0.282,0.546,109.999,4TunSFdtJwGtA9NhPefkZG,250440
0.679,0.687,-6.38,0.0658,0.0556,0.0,0.305,0.909,76.591,1737JhdUbuGzBHjuqi3opr,276618
0.683,0.387,-11.362,0.0816,0.661,0.000981,0.139,0.307,151.921,2RvMpOxSYXbOrrlCATGbs2,201707
0.756,0.62,-9.557,0.0501,0.133,0.388,0.113,0.672,95.575,03eFeX9f5stqVIyk93qxut,172227
0.814,0.405,-11.196,0.0752,0.688,0.00909,0.134,0.87,145.525,7xsVFvM0eStLm4hXwBEday,251960
0.782,0.692,-8.347,0.122,0.0131,0.0,0.108,0.883,77.996,5vAfGpfj3g5xPVGULqmqSA,228885
0.775,0.679,-5.373,0.0623,0.0685,0.0,0.0624,0.917,134.415,0cxpiv4s1QAShpG3RmFudC,224160
0.749,0.583,-8.139,0.0942,0.209,0.0032,0.103,0.897,132.658,2iCshqpZ6LQEOaUj7vQEgc,150840
0.888,0.521,-6.845,0.306,0.229,0.0,0.0794,0.962,143.879,4SNxXAQ8QMlxLhYVX7nuoE,154333
0.808,0.62,-7.229,0.115,0.0728,0.0,0.0695,0.921,129.954,2rn1ohzWjyhWnLyoSG3yzX,225853
0.872,0.514,-7.382,0.0665,0.122,5.68e-05,0.17,0.703,92.244,4szmqWUy9UFUOTe3mhX7Sv,264947
0.582,0.952,-3.848,0.0731,0.00324,0.0,0.223,0.655,103.027,2Fs18NaCDuluPG1DHGw1XG,276320
0.518,0.686,-4.911,0.0313,0.114,0.0,0.114,0.334,144.065,1XazlqB4YAtvouCmJPWXlM,236227
0.656,0.817,-4.296,0.0435,0.22,0.0,0.304,0.862,130.448,7Fq9RwQxSn3kW85PrDUf0M,198227
